Date,Close,Open,High,Low,PE
1978/1/16,89.43,89.690002,90.110001,88.879997,9.24
1978/1/17,89.879997,89.43,90.309998,89.050003,9.24
1978/1/18,90.559998,89.879997,90.860001,89.589996,9.24
1978/1/19,90.089996,90.559998,91.040001,89.739998,9.24
1978/1/20,89.889999,90.089996,90.269997,89.410004,9.24
1978/1/23,89.239998,89.889999,90.080002,88.809998,9.24
1978/1/24,89.25,89.239998,89.800003,88.669998,9.24
1978/1/25,89.389999,89.25,89.940002,88.830002,9.24
1978/1/26,88.580002,89.389999,89.790001,88.309998,9.24
1978/1/27,88.580002,88.580002,89.099998,88.019997,9.24
1978/1/30,89.339996,88.580002,89.669998,88.260002,9.24
1978/1/31,89.25,89.339996,89.919998,88.610001,9.24
1978/2/1,89.93,89.25,90.239998,88.82,9.05
1978/2/2,90.129997,89.93,90.910004,89.540001,9.05
1978/2/3,89.620003,90.129997,90.32,89.190002,9.05
1978/2/6,89.5,89.620003,89.849998,88.949997,9.05
1978/2/7,90.330002,89.5,90.529999,89.379997,9.05
1978/2/8,90.830002,90.330002,91.32,90.089996,9.05
1978/2/9,90.300003,90.830002,90.959999,89.839996,9.05
1978/2/10,90.080002,90.300003,90.690002,89.559998,9.05
1978/2/13,89.860001,90.080002,90.300003,89.379997,9.05
1978/2/14,89.040001,89.860001,89.889999,88.699997,9.05
1978/2/15,88.830002,89.040001,89.400002,88.300003,9.05
1978/2/16,88.080002,88.769997,88.769997,87.639999,9.05
1978/2/17,87.959999,88.080002,88.699997,87.550003,9.05
1978/2/21,87.589996,87.959999,88.190002,87.089996,9.05
1978/2/22,87.559998,87.589996,88.150002,87.190002,9.05
1978/2/23,87.639999,87.559998,87.919998,86.830002,9.05
1978/2/24,88.489998,87.660004,88.870003,87.660004,9.05
1978/2/27,87.720001,88.489998,88.970001,87.489998,9.05
1978/2/28,87.040001,87.720001,87.760002,86.580002,9.05
1978/3/1,87.190002,87.040001,87.629997,86.449997,8.95
1978/3/2,87.32,87.190002,87.809998,86.690002,8.95
1978/3/3,87.449997,87.32,87.980003,86.830002,8.95
1978/3/6,86.900002,87.449997,87.519997,86.480003,8.95
1978/3/7,87.360001,86.900002,87.629997,86.550003,8.95
1978/3/8,87.839996,87.360001,88.080002,86.970001,8.95
1978/3/9,87.889999,87.839996,88.489998,87.339996,8.95
1978/3/10,88.879997,87.889999,89.25,87.82,8.95
1978/3/13,88.949997,88.879997,89.769997,88.480003,8.95
1978/3/14,89.349998,88.949997,89.620003,88.209999,8.95
1978/3/15,89.120003,89.349998,89.730003,88.519997,8.95
1978/3/16,89.510002,89.120003,89.769997,88.580002,8.95
1978/3/17,90.199997,89.510002,90.519997,89.169998,8.95
1978/3/20,90.82,90.199997,91.349998,90.099998,8.95
1978/3/21,89.790001,90.82,91.059998,89.5,8.95
1978/3/22,89.470001,89.790001,90.07,88.989998,8.95
1978/3/23,89.360001,89.470001,89.900002,88.830002,8.95
1978/3/27,88.870003,89.360001,89.5,88.510002,8.95
1978/3/28,89.5,88.870003,89.760002,88.470001,8.95
1978/3/29,89.639999,89.5,90.169998,89.139999,8.95
1978/3/30,89.410004,89.639999,89.889999,88.970001,8.95
1978/3/31,89.209999,89.410004,89.639999,88.68,8.95
1978/4/3,88.459999,89.199997,89.199997,88.07,9.26
1978/4/4,88.860001,88.459999,89.18,88.160004,9.26
1978/4/5,89.639999,88.860001,89.910004,88.620003,9.26
1978/4/6,89.790001,89.639999,90.459999,89.309998,9.26
1978/4/7,90.169998,89.790001,90.589996,89.389999,9.26
1978/4/10,90.489998,90.169998,90.879997,89.730003,9.26
1978/4/11,90.25,90.489998,90.790001,89.769997,9.26
1978/4/12,90.110001,90.25,90.779999,89.650002,9.26
1978/4/13,90.980003,90.110001,91.269997,89.82,9.26
1978/4/14,92.919998,91.400002,93.309998,91.400002,9.26
1978/4/17,94.449997,93.599998,95.889999,93.599998,9.26
1978/4/18,93.43,94.449997,94.720001,92.870003,9.26
1978/4/19,93.860001,93.43,94.480003,92.75,9.26
1978/4/20,94.540001,93.970001,95.709999,93.970001,9.26
1978/4/21,94.339996,94.540001,95.089996,93.709999,9.26
1978/4/24,95.769997,94.339996,96,94.080002,9.26
1978/4/25,96.639999,96.050003,97.910004,96.050003,9.26
1978/4/26,96.82,96.639999,97.75,95.959999,9.26
1978/4/27,95.860001,96.82,96.93,95.300003,9.26
1978/4/28,96.830002,95.860001,97.099998,95.239998,9.26
1978/5/1,97.669998,96.830002,98.300003,96.410004,9.63
1978/5/2,97.25,97.669998,98.110001,96.440002,9.63
1978/5/3,96.260002,97.25,97.610001,95.839996,9.63
1978/5/4,95.93,96.260002,96.43,94.57,9.63
1978/5/5,96.529999,95.93,97.440002,95.559998,9.63
1978/5/8,96.190002,96.529999,97.5,95.82,9.63
1978/5/9,95.900002,96.190002,96.68,95.330002,9.63
1978/5/10,95.919998,95.900002,96.690002,95.349998,9.63
1978/5/11,97.199997,95.919998,97.470001,95.599998,9.63
1978/5/12,98.07,97.199997,98.889999,97.139999,9.63
1978/5/15,98.760002,98.07,99.110001,97.400002,9.63
1978/5/16,99.349998,98.760002,100.160004,98.610001,9.63
1978/5/17,99.599998,99.349998,100.32,98.629997,9.63
1978/5/18,98.620003,99.599998,100.040001,98.190002,9.63
1978/5/19,98.120003,98.620003,99.059998,97.419998,9.63
1978/5/22,99.089996,98.120003,99.43,97.650002,9.63
1978/5/23,98.050003,99.089996,99.169998,97.529999,9.63
1978/5/24,97.080002,97.739998,97.739998,96.269997,9.63
1978/5/25,96.800003,97.080002,97.800003,96.300003,9.63
1978/5/26,96.580002,96.800003,97.139999,96.010002,9.63
1978/5/30,96.860001,96.580002,97.230003,95.949997,9.63
1978/5/31,97.239998,96.860001,97.970001,96.5,9.63
1978/6/1,97.349998,97.239998,97.949997,96.629997,9.55
1978/6/2,98.139999,97.349998,98.519997,97.010002,9.55
1978/6/5,99.949997,98.139999,100.269997,97.970001,9.55
1978/6/6,100.32,99.949997,101.839996,99.900002,9.55
1978/6/7,100.120003,100.32,100.809998,99.360001,9.55
1978/6/8,100.209999,100.120003,101.209999,99.550003,9.55
1978/6/9,99.93,100.209999,100.709999,99.300003,9.55
1978/6/12,99.550003,99.93,100.599998,99.160004,9.55
1978/6/13,99.57,99.550003,99.980003,98.43,9.55
1978/6/14,99.480003,99.57,100.68,98.889999,9.55
1978/6/15,98.339996,99.480003,99.540001,97.970001,9.55
1978/6/16,97.419998,98.339996,98.589996,97.099998,9.55
1978/6/19,97.489998,97.419998,97.940002,96.529999,9.55
1978/6/20,96.510002,97.489998,97.779999,96.150002,9.55
1978/6/21,96.010002,96.510002,96.739998,95.419998,9.55
1978/6/22,96.239998,96.010002,96.760002,95.519997,9.55
1978/6/23,95.849998,96.239998,96.980003,95.489998,9.55
1978/6/26,94.599998,95.849998,96.059998,94.309998,9.55
1978/6/27,94.980003,94.599998,95.480003,93.989998,9.55
1978/6/28,95.400002,94.980003,95.790001,94.440002,9.55
1978/6/29,95.57,95.400002,96.260002,95,9.55
1978/6/30,95.529999,95.57,95.959999,94.870003,9.55
1978/7/3,95.089996,95.529999,95.650002,94.620003,9.43
1978/7/5,94.269997,95.089996,95.199997,93.779999,9.43
1978/7/6,94.32,94.269997,94.830002,93.589996,9.43
1978/7/7,94.889999,94.32,95.32,94.019997,9.43
1978/7/10,95.269997,94.889999,95.669998,94.279999,9.43
1978/7/11,95.93,95.269997,96.489998,94.919998,9.43
1978/7/12,96.239998,95.93,96.830002,95.5,9.43
1978/7/13,96.25,96.239998,96.660004,95.419998,9.43
1978/7/14,97.580002,96.25,97.879997,95.889999,9.43
1978/7/17,97.779999,97.580002,98.839996,97.239998,9.43
1978/7/18,96.870003,97.779999,97.980003,96.519997,9.43
1978/7/19,98.120003,96.870003,98.410004,96.709999,9.43
1978/7/20,98.029999,98.120003,99.18,97.489998,9.43
1978/7/21,97.75,98.029999,98.57,97.019997,9.43
1978/7/24,97.720001,97.75,98.129997,96.720001,9.43
1978/7/25,98.440002,97.720001,98.730003,97.199997,9.43
1978/7/26,99.080002,99.080002,99.080002,99.080002,9.43
1978/7/27,99.540001,99.080002,100.169998,98.599998,9.43
1978/7/28,100,99.540001,100.510002,98.900002,9.43
1978/7/31,100.68,100,101.18,99.370003,9.43
1978/8/1,100.660004,100.68,101.459999,99.949997,10.02
1978/8/2,102.919998,100.660004,103.209999,100.18,10.02
1978/8/3,103.510002,102.919998,105.410004,102.82,10.02
1978/8/4,103.919998,103.510002,104.669998,102.75,10.02
1978/8/7,103.550003,103.919998,104.839996,103.029999,10.02
1978/8/8,104.010002,103.550003,104.349998,102.599998,10.02
1978/8/9,104.5,104.010002,105.720001,103.699997,10.02
1978/8/10,103.660004,104.5,105.110001,103.099998,10.02
1978/8/11,103.959999,103.660004,104.669998,102.849998,10.02
1978/8/14,103.970001,103.959999,104.980003,103.400002,10.02
1978/8/15,103.849998,103.970001,104.379997,102.860001,10.02
1978/8/16,104.650002,103.849998,105.150002,103.410004,10.02
1978/8/17,105.080002,104.650002,106.269997,104.339996,10.02
1978/8/18,104.730003,105.080002,105.980003,104.230003,10.02
1978/8/21,103.889999,104.730003,105.199997,103.440002,10.02
1978/8/22,104.309998,103.889999,104.790001,103.139999,10.02
1978/8/23,104.910004,104.309998,105.68,104.120003,10.02
1978/8/24,105.080002,104.910004,105.860001,104.290001,10.02
1978/8/25,104.900002,105.080002,105.68,104.239998,10.02
1978/8/28,103.959999,104.900002,105.139999,103.610001,10.02
1978/8/29,103.389999,103.959999,104.339996,102.919998,10.02
1978/8/30,103.5,103.389999,104.260002,102.699997,10.02
1978/8/31,103.290001,103.5,104.050003,102.629997,10.02
1978/9/1,103.68,103.290001,104.269997,102.730003,9.94
1978/9/5,104.489998,103.68,104.830002,103.309998,9.94
1978/9/6,105.379997,104.510002,106.190002,104.510002,9.94
1978/9/7,105.419998,105.379997,106.489998,104.760002,9.94
1978/9/8,106.790001,105.5,107.190002,105.5,9.94
1978/9/11,106.980003,106.790001,108.050003,106.419998,9.94
1978/9/12,106.989998,106.980003,107.480003,106.019997,9.94
1978/9/13,106.339996,106.989998,107.849998,105.870003,9.94
1978/9/14,105.099998,106.339996,106.620003,104.769997,9.94
1978/9/15,104.120003,105.099998,105.120003,103.559998,9.94
1978/9/18,103.209999,104.120003,105.029999,102.75,9.94
1978/9/19,102.529999,103.209999,103.82,102.120003,9.94
1978/9/20,101.730003,102.529999,103.290001,101.279999,9.94
1978/9/21,101.900002,101.730003,102.540001,100.660004,9.94
1978/9/22,101.839996,101.900002,102.690002,101.129997,9.94
1978/9/25,101.860001,101.839996,102.360001,101.050003,9.94
1978/9/26,102.620003,101.860001,103.150002,101.580002,9.94
1978/9/27,101.660004,102.620003,103.440002,101.330002,9.94
1978/9/28,101.959999,101.660004,102.379997,100.940002,9.94
1978/9/29,102.540001,101.959999,103.080002,101.650002,9.94
1978/10/2,102.959999,102.540001,103.419998,102.129997,9.53
1978/10/3,102.599998,102.959999,103.559998,102.18,9.53
1978/10/4,103.059998,102.599998,103.360001,101.760002,9.53
1978/10/5,103.269997,103.059998,104.099998,102.540001,9.53
1978/10/6,103.519997,103.269997,104.230003,102.82,9.53
1978/10/9,104.589996,103.519997,104.889999,103.309998,9.53
1978/10/10,104.459999,104.589996,105.360001,103.900002,9.53
1978/10/11,105.389999,104.459999,105.639999,103.800003,9.53
1978/10/12,104.879997,105.389999,106.230003,104.419998,9.53
1978/10/13,104.660004,104.879997,105.339996,104.07,9.53
1978/10/16,102.610001,104.629997,104.629997,102.43,9.53
1978/10/17,101.260002,102.349998,102.349998,100.470001,9.53
1978/10/18,100.489998,101.260002,101.760002,99.889999,9.53
1978/10/19,99.330002,100.489998,101.029999,99.040001,9.53
1978/10/20,97.949997,99.260002,99.260002,97.120003,9.53
1978/10/23,98.18,97.949997,98.839996,96.629997,9.53
1978/10/24,97.489998,98.18,98.949997,97.129997,9.53
1978/10/25,97.309998,97.489998,98.559998,96.330002,9.53
1978/10/26,96.029999,97.309998,97.709999,95.589996,9.53
1978/10/27,94.589996,96.029999,96.620003,94.300003,9.53
1978/10/30,95.059998,94.589996,95.489998,91.650002,9.53
1978/10/31,93.150002,95.059998,95.800003,92.720001,9.53
1978/11/1,96.849998,94.129997,97.410004,94.129997,8.93
1978/11/2,95.610001,96.849998,97.309998,94.839996,8.93
1978/11/3,96.18,95.610001,96.980003,94.779999,8.93
1978/11/6,95.190002,96.18,96.489998,94.839996,8.93
1978/11/7,93.849998,94.75,94.75,93.139999,8.93
1978/11/8,94.449997,93.849998,94.739998,92.889999,8.93
1978/11/9,94.419998,94.449997,95.5,93.809998,8.93
1978/11/10,94.769997,94.419998,95.389999,93.940002,8.93
1978/11/13,93.129997,94.769997,94.900002,92.959999,8.93
1978/11/14,92.489998,93.129997,93.529999,91.769997,8.93
1978/11/15,92.709999,92.489998,94,92.290001,8.93
1978/11/16,93.709999,92.709999,94.080002,92.589996,8.93
1978/11/17,94.419998,93.709999,95.029999,93.589996,8.93
1978/11/20,95.25,94.419998,95.860001,94.290001,8.93
1978/11/21,95.010002,95.25,95.830002,94.489998,8.93
1978/11/22,95.480003,95.010002,95.910004,94.540001,8.93
1978/11/24,95.790001,95.480003,96.169998,94.980003,8.93
1978/11/27,95.989998,95.790001,96.519997,95.169998,8.93
1978/11/28,95.150002,95.989998,96.510002,94.879997,8.93
1978/11/29,93.75,94.919998,94.919998,93.480003,8.93
1978/11/30,94.699997,93.75,94.940002,93.290001,8.93
1978/12/1,96.279999,95.010002,96.690002,95.010002,9.01
1978/12/4,96.150002,96.279999,96.959999,95.370003,9.01
1978/12/5,97.440002,96.150002,97.699997,95.879997,9.01
1978/12/6,97.489998,97.440002,98.580002,96.830002,9.01
1978/12/7,97.080002,97.489998,98.099998,96.580002,9.01
1978/12/8,96.629997,97.080002,97.480003,96.139999,9.01
1978/12/11,97.110001,96.629997,97.559998,96.07,9.01
1978/12/12,96.589996,97.110001,97.580002,96.269997,9.01
1978/12/13,96.059998,96.589996,97.07,95.589996,9.01
1978/12/14,96.040001,96.059998,96.440002,95.199997,9.01
1978/12/15,95.330002,96.040001,96.279999,94.879997,9.01
1978/12/18,93.440002,94.330002,94.330002,92.639999,9.01
1978/12/19,94.239998,93.440002,94.849998,93.050003,9.01
1978/12/20,94.68,94.239998,95.199997,93.699997,9.01
1978/12/21,94.709999,94.68,95.660004,94.110001,9.01
1978/12/22,96.309998,94.769997,96.620003,94.769997,9.01
1978/12/26,97.519997,96.309998,97.889999,95.989998,9.01
1978/12/27,96.660004,97.510002,97.510002,96.150002,9.01
1978/12/28,96.279999,96.660004,97.190002,95.82,9.01
1978/12/29,96.110001,96.279999,97.029999,95.480003,9.01
1979/1/2,96.730003,96.110001,96.959999,95.220001,9.26
1979/1/3,97.800003,96.809998,98.540001,96.809998,9.26
1979/1/4,98.580002,97.800003,99.419998,97.519997,9.26
1979/1/5,99.129997,98.580002,99.790001,98.25,9.26
1979/1/8,98.800003,99.129997,99.300003,97.830002,9.26
1979/1/9,99.330002,98.800003,99.959999,98.620003,9.26
1979/1/10,98.769997,99.330002,99.75,98.279999,9.26
1979/1/11,99.099998,98.769997,99.410004,97.949997,9.26
1979/1/12,99.93,99.32,100.910004,99.32,9.26
1979/1/15,100.690002,99.93,101.129997,99.580002,9.26
1979/1/16,99.459999,100.690002,100.879997,99.110001,9.26
1979/1/17,99.480003,99.459999,100,98.330002,9.26
1979/1/18,99.720001,99.480003,100.349998,98.910004,9.26
1979/1/19,99.75,99.720001,100.57,99.220001,9.26
1979/1/22,99.900002,99.75,100.349998,98.900002,9.26
1979/1/23,100.599998,99.900002,101.050003,99.349998,9.26
1979/1/24,100.160004,100.599998,101.309998,99.669998,9.26
1979/1/25,101.190002,100.160004,101.660004,99.989998,9.26
1979/1/26,101.860001,101.190002,102.589996,101.029999,9.26
1979/1/29,101.550003,101.860001,102.330002,100.989998,9.26
1979/1/30,101.050003,101.550003,102.07,100.68,9.26
1979/1/31,99.93,101.050003,101.410004,99.470001,9.26
1979/2/1,99.959999,99.93,100.379997,99.010002,9
1979/2/2,99.5,99.959999,100.519997,99.099998,9
1979/2/5,98.089996,99.07,99.07,97.57,9
1979/2/6,98.050003,98.089996,98.739998,97.480003,9
1979/2/7,97.160004,98.050003,98.07,96.510002,9
1979/2/8,97.650002,97.160004,98.110001,96.82,9
1979/2/9,97.870003,97.650002,98.5,97.279999,9
1979/2/12,98.199997,97.870003,98.550003,97.050003,9
1979/2/13,98.93,98.25,99.580002,98.25,9
1979/2/14,98.870003,98.93,99.639999,98.209999,9
1979/2/15,98.730003,98.870003,99.129997,97.959999,9
1979/2/16,98.669998,98.730003,99.230003,98.110001,9
1979/2/20,99.419998,98.669998,99.669998,98.260002,9
1979/2/21,99.07,99.419998,100.07,98.690002,9
1979/2/22,98.330002,99.07,99.209999,97.879997,9
1979/2/23,97.779999,98.330002,98.5,97.290001,9
1979/2/26,97.669998,97.779999,98.279999,97.199997,9
1979/2/27,96.129997,97.650002,97.650002,95.690002,9
1979/2/28,96.279999,96.129997,96.690002,95.379997,9
1979/3/1,96.900002,96.279999,97.279999,95.980003,9.07
1979/3/2,96.970001,96.900002,97.550003,96.440002,9.07
1979/3/5,98.059998,97.029999,98.639999,97.029999,9.07
1979/3/6,97.870003,98.059998,98.529999,97.360001,9.07
1979/3/7,98.440002,97.870003,99.230003,97.669998,9.07
1979/3/8,99.580002,98.440002,99.82,98.099998,9.07
1979/3/9,99.540001,99.580002,100.580002,99.120003,9.07
1979/3/12,99.669998,99.540001,100.040001,98.559998,9.07
1979/3/13,99.839996,99.669998,100.660004,99.129997,9.07
1979/3/14,99.709999,99.839996,100.43,99.230003,9.07
1979/3/15,99.860001,99.709999,100.57,99.110001,9.07
1979/3/16,100.690002,99.860001,101.160004,99.529999,9.07
1979/3/19,101.059998,100.690002,101.940002,100.349998,9.07
1979/3/20,100.5,101.059998,101.339996,100.010002,9.07
1979/3/21,101.25,100.5,101.480003,99.870003,9.07
1979/3/22,101.669998,101.25,102.410004,101.040001,9.07
1979/3/23,101.599998,101.669998,102.370003,101.019997,9.07
1979/3/26,101.040001,101.599998,101.769997,100.599998,9.07
1979/3/27,102.480003,101.040001,102.709999,100.809998,9.07
1979/3/28,102.120003,102.480003,103.309998,101.739998,9.07
1979/3/29,102.029999,102.120003,102.779999,101.43,9.07
1979/3/30,101.589996,102.029999,102.510002,101.029999,9.07
1979/4/2,100.900002,101.559998,101.559998,100.139999,9.13
1979/4/3,102.400002,100.900002,102.669998,100.809998,9.13
1979/4/4,102.650002,102.400002,103.730003,102.160004,9.13
1979/4/5,103.260002,102.650002,103.599998,102.160004,9.13
1979/4/6,103.18,103.260002,103.949997,102.580002,9.13
1979/4/9,102.870003,103.18,103.559998,102.279999,9.13
1979/4/10,103.339996,102.870003,103.830002,102.419998,9.13
1979/4/11,102.309998,103.339996,103.769997,101.919998,9.13
1979/4/12,102,102.309998,102.769997,101.510002,9.13
1979/4/16,101.120003,102,102.019997,100.669998,9.13
1979/4/17,101.239998,101.120003,101.940002,100.650002,9.13
1979/4/18,101.699997,101.239998,102.230003,100.959999,9.13
1979/4/19,101.279999,101.699997,102.400002,100.879997,9.13
1979/4/20,101.230003,101.279999,101.809998,100.459999,9.13
1979/4/23,101.57,101.230003,102,100.68,9.13
1979/4/24,102.199997,101.57,103.019997,101.389999,9.13
1979/4/25,102.5,102.199997,103.07,101.790001,9.13
1979/4/26,102.010002,102.5,102.910004,101.580002,9.13
1979/4/27,101.800003,102.010002,102.32,101.040001,9.13
1979/4/30,101.760002,101.800003,102.239998,100.910004,9.13
1979/5/1,101.68,101.760002,102.5,101.220001,8.79
1979/5/2,101.720001,101.68,102.279999,101,8.79
1979/5/3,101.809998,101.720001,102.57,101.25,8.79
1979/5/4,100.690002,101.809998,102.080002,100.419998,8.79
1979/5/7,99.019997,100.370003,100.370003,98.779999,8.79
1979/5/8,99.169998,99.019997,99.559998,97.980003,8.79
1979/5/9,99.459999,99.169998,100.010002,98.5,8.79
1979/5/10,98.519997,99.459999,99.629997,98.220001,8.79
1979/5/11,98.519997,98.519997,99.029999,97.919998,8.79
1979/5/14,98.059998,98.519997,98.949997,97.709999,8.79
1979/5/15,98.139999,98.059998,98.900002,97.599998,8.79
1979/5/16,98.419998,98.139999,98.800003,97.489998,8.79
1979/5/17,99.940002,98.419998,100.220001,98.290001,8.79
1979/5/18,99.93,99.940002,100.730003,99.330002,8.79
1979/5/21,100.139999,99.93,100.75,99.370003,8.79
1979/5/22,100.510002,100.139999,100.93,99.449997,8.79
1979/5/23,99.889999,100.510002,101.309998,99.629997,8.79
1979/5/24,99.93,99.889999,100.440002,99.139999,8.79
1979/5/25,100.220001,99.93,100.68,99.519997,8.79
1979/5/29,100.050003,100.220001,100.760002,99.559998,8.79
1979/5/30,99.110001,100.050003,100.25,98.790001,8.79
1979/5/31,99.080002,99.110001,99.610001,98.290001,8.79
1979/6/1,99.169998,99.080002,99.699997,98.57,8.85
1979/6/4,99.32,99.169998,99.760002,98.610001,8.85
1979/6/5,100.620003,99.32,101.07,99.169998,8.85
1979/6/6,101.300003,100.620003,101.959999,100.379997,8.85
1979/6/7,101.790001,101.300003,102.540001,101.150002,8.85
1979/6/8,101.489998,101.790001,102.230003,100.910004,8.85
1979/6/11,101.910004,101.489998,102.239998,100.910004,8.85
1979/6/12,102.849998,101.910004,103.639999,101.809998,8.85
1979/6/13,102.309998,102.849998,103.580002,101.830002,8.85
1979/6/14,102.199997,102.309998,102.629997,101.040001,8.85
1979/6/15,102.089996,102.199997,102.779999,101.379997,8.85
1979/6/18,101.559998,102.089996,102.480003,101.050003,8.85
1979/6/19,101.580002,101.559998,102.279999,100.910004,8.85
1979/6/20,101.629997,101.580002,102.190002,100.93,8.85
1979/6/21,102.089996,101.629997,102.739998,101.199997,8.85
1979/6/22,102.639999,102.089996,103.160004,101.910004,8.85
1979/6/25,102.089996,102.639999,102.910004,101.449997,8.85
1979/6/26,101.660004,102.089996,102.089996,101.220001,8.85
1979/6/27,102.269997,101.660004,102.949997,101.290001,8.85
1979/6/28,102.800003,102.269997,103.459999,101.910004,8.85
1979/6/29,102.910004,102.800003,103.669998,102.040001,8.85
1979/7/2,101.989998,102.910004,103,101.449997,8.83
1979/7/3,102.089996,101.989998,102.57,101.309998,8.83
1979/7/5,102.43,102.089996,102.879997,101.589996,8.83
1979/7/6,103.620003,102.43,103.910004,102.120003,8.83
1979/7/9,104.470001,103.620003,105.07,103.360001,8.83
1979/7/10,104.199997,104.470001,105.169998,103.519997,8.83
1979/7/11,103.639999,104.199997,104.339996,102.870003,8.83
1979/7/12,102.690002,103.639999,103.720001,102.220001,8.83
1979/7/13,102.32,102.690002,102.989998,101.489998,8.83
1979/7/16,102.739998,102.32,103.199997,101.809998,8.83
1979/7/17,101.830002,102.739998,103.059998,101.269997,8.83
1979/7/18,101.690002,101.830002,102.059998,100.349998,8.83
1979/7/19,101.610001,101.690002,102.419998,101.040001,8.83
1979/7/20,101.82,101.610001,102.32,101.059998,8.83
1979/7/23,101.589996,101.82,102.129997,100.839996,8.83
1979/7/24,101.970001,101.589996,102.5,101.139999,8.83
1979/7/25,103.080002,101.970001,103.440002,101.849998,8.83
1979/7/26,103.099998,103.080002,103.629997,102.339996,8.83
1979/7/27,103.099998,103.099998,103.5,102.290001,8.83
1979/7/30,103.150002,103.099998,103.629997,102.419998,8.83
1979/7/31,103.809998,103.150002,104.260002,102.889999,8.83
1979/8/1,104.169998,103.809998,104.57,103.139999,9.13
1979/8/2,104.099998,104.169998,105.019997,103.589996,9.13
1979/8/3,104.040001,104.099998,104.559998,103.360001,9.13
1979/8/6,104.300003,104.040001,104.660004,103.269997,9.13
1979/8/7,105.650002,104.300003,106.230003,104.120003,9.13
1979/8/8,105.980003,105.650002,106.839996,105.199997,9.13
1979/8/9,105.489998,105.980003,106.25,104.889999,9.13
1979/8/10,106.400002,105.489998,106.790001,104.809998,9.13
1979/8/13,107.419998,106.400002,107.900002,106.279999,9.13
1979/8/14,107.519997,107.419998,108.029999,106.599998,9.13
1979/8/15,108.25,107.519997,108.639999,106.75,9.13
1979/8/16,108.089996,108.25,109.18,107.379997,9.13
1979/8/17,108.300003,108.089996,108.940002,107.25,9.13
1979/8/20,108.830002,108.300003,109.32,107.690002,9.13
1979/8/21,108.910004,108.830002,109.68,108.169998,9.13
1979/8/22,108.989998,108.910004,109.559998,108.089996,9.13
1979/8/23,108.629997,108.989998,109.589996,108.120003,9.13
1979/8/24,108.599998,108.629997,109.110001,107.650002,9.13
1979/8/27,109.139999,108.599998,109.839996,108.120003,9.13
1979/8/28,109.019997,109.139999,109.650002,108.470001,9.13
1979/8/29,109.019997,109.019997,109.589996,108.360001,9.13
1979/8/30,109.019997,109.019997,109.589996,108.400002,9.13
1979/8/31,109.32,109.019997,109.800003,108.580002,9.13
1979/9/4,107.440002,109.32,109.410004,107.220001,9.11
1979/9/5,106.400002,107.190002,107.190002,105.379997,9.11
1979/9/6,106.849998,106.400002,107.610001,105.970001,9.11
1979/9/7,107.660004,106.849998,108.089996,106.300003,9.11
1979/9/10,108.169998,107.660004,108.709999,107.209999,9.11
1979/9/11,107.510002,108.169998,108.830002,106.800003,9.11
1979/9/12,107.82,107.510002,108.410004,106.720001,9.11
1979/9/13,107.849998,107.82,108.529999,107.059998,9.11
1979/9/14,108.760002,107.849998,109.480003,107.419998,9.11
1979/9/17,108.839996,108.760002,110.059998,108.400002,9.11
1979/9/18,108,108.839996,109,107.32,9.11
1979/9/19,108.279999,108,109.019997,107.519997,9.11
1979/9/20,110.510002,108.279999,110.690002,107.589996,9.11
1979/9/21,110.470001,110.510002,111.580002,109.459999,9.11
1979/9/24,109.610001,110.470001,110.900002,109.160004,9.11
1979/9/25,109.68,109.610001,110.190002,108.269997,9.11
1979/9/26,109.959999,109.68,111.25,109.370003,9.11
1979/9/27,110.209999,109.959999,110.75,109.190002,9.11
1979/9/28,109.32,110.209999,110.669998,108.699997,9.11
1979/10/1,108.559998,109.190002,109.190002,107.699997,8.68
1979/10/2,109.589996,108.559998,110.080002,108.029999,8.68
1979/10/3,109.589996,109.589996,110.43,108.879997,8.68
1979/10/4,110.169998,109.589996,110.809998,109.139999,8.68
1979/10/5,111.269997,110.169998,112.160004,110.160004,8.68
1979/10/8,109.879997,111.269997,111.830002,109.650002,8.68
1979/10/9,106.629997,109.43,109.43,106.040001,8.68
1979/10/10,105.300003,106.230003,106.230003,102.309998,8.68
1979/10/11,105.050003,105.300003,106.330002,103.699997,8.68
1979/10/12,104.489998,105.050003,106.199997,104.010002,8.68
1979/10/15,103.360001,104.489998,104.739998,102.690002,8.68
1979/10/16,103.190002,103.360001,104.370003,102.519997,8.68
1979/10/17,103.389999,103.190002,104.540001,102.739998,8.68
1979/10/18,103.610001,103.389999,104.620003,102.919998,8.68
1979/10/19,101.599998,103.580002,103.580002,101.239998,8.68
1979/10/22,100.709999,101.379997,101.379997,99.059998,8.68
1979/10/23,100.279999,100.709999,101.440002,99.610001,8.68
1979/10/24,100.440002,100.279999,101.449997,99.660004,8.68
1979/10/25,100,100.440002,101.389999,99.559998,8.68
1979/10/26,100.57,100,101.309998,99.589996,8.68
1979/10/29,100.709999,100.57,101.559998,100.129997,8.68
1979/10/30,102.669998,100.709999,102.830002,100.410004,8.68
1979/10/31,101.82,102.669998,103.160004,101.379997,8.68
1979/11/1,102.57,101.82,103.07,101.099998,8.52
1979/11/2,102.510002,102.57,103.209999,101.919998,8.52
1979/11/5,101.82,102.510002,102.660004,101.239998,8.52
1979/11/6,101.199997,101.82,102.010002,100.769997,8.52
1979/11/7,99.870003,100.970001,100.970001,99.419998,8.52
