Date,Close,Open,High,Low,PE,MA20,EMA10,RSI,MACD,Bollinger_High,Bollinger_Low,Close_Mean_10,Close_Std_10,Daily_Return,day_of_week,month,quarter,is_month_end,PE_Close_Corr
1980-01-16,111.050003,111.139999,112.900002,110.379997,8.85,108.3109996,109.52077266091452,69.24759392776203,1.0444246465947629,111.44368454222388,105.1783146577761,108.8929992,2.0398915888435,-0.0008097534713852,2,1,1,0,0.2229455732039235
1980-01-17,110.699997,111.050003,112.010002,109.809998,8.85,108.4309993,109.7351770862028,66.13552780504793,1.0796588777514555,111.73214346008068,105.12985513991931,109.44099880000002,1.6405185123448862,-0.0031517873979707,3,1,1,0,0.2743898292690173
1980-01-18,111.07,110.699997,111.739998,109.879997,8.85,108.57449945,109.97787216143864,67.78381425300675,1.1244761485693573,112.06697366176356,105.08202523823644,109.8959991,1.3446540062252728,0.0033423939478516,4,1,1,0,0.3099873846916172
1980-01-21,112.099998,111.07,112.900002,110.660004,8.85,108.76649925,110.36371322299526,71.8860949206293,1.2289399345541057,112.57648175691943,104.95651674308054,110.4249991,0.9893122150781352,0.0092734131628702,0,1,1,0,0.3458478926046999
1980-01-22,111.510002,112.099998,113.099998,110.919998,8.85,108.96249955,110.57212936426885,66.65065655878519,1.2497145596469466,112.91102227641694,105.01397682358306,110.6809996,0.8916205887240604,-0.0052631223062109,1,1,1,0,0.3637922857624826
1980-01-23,113.440002,111.510002,113.93,110.93,8.85,109.25149945,111.09356075258358,73.45995961474712,1.4057093279146071,113.60202294248089,104.90097595751917,111.1199995,1.0635172610065091,0.0173078644550648,2,1,1,0,0.3798210370247779
1980-01-24,113.699997,113.440002,115.269997,112.949997,8.85,109.54749935,111.56745825211384,74.22349945396957,1.5326483135611682,114.24870709599767,104.8462916040023,111.50099930000002,1.2414820030081957,0.002291916391186,3,1,1,0,0.390599020243274
1980-01-25,113.610001,113.699997,114.449997,112.360001,8.85,109.82999945,111.9388296608204,73.43594300300848,1.6074566890556523,114.78770875007282,104.87229014992715,111.8699996,1.2674650519023254,-0.0007915215688176,4,1,1,0,0.417723145212393
1980-01-28,114.849998,113.610001,115.650002,112.93,8.85,110.18049955,112.46813299521668,77.04935349629775,1.7466657845108244,115.50361278999652,104.85738631000348,112.3169997,1.4575626817908829,0.0109145056692676,0,1,1,0,0.4446528273890374
1980-01-29,114.07,114.849998,115.769997,113.029999,8.85,110.48699944999998,112.7593815415409,70.54852958516224,1.77360565377613,115.96253072165068,105.0114681783493,112.6099998,1.4888321135167129,-0.0067914498352886,1,1,1,0,0.4498476062952605
1980-01-30,115.199997,114.07,115.849998,113.370003,8.85,110.9589992,113.20312980671528,73.97438401753509,1.8646425695392708,116.35009146906974,105.56790693093023,113.0249992,1.581203480480282,0.0099061716489874,2,1,1,0,0.4463921221282429
1980-01-31,114.160004,115.199997,117.169998,113.779999,8.85,111.40599934999996,113.37710693276703,66.32736016842198,1.831755895911641,116.2770059805874,106.53499271941254,113.3709999,1.3819179844679612,-0.0090277172489856,3,1,1,1,0.442829874462995
1980-02-01,115.120003,114.160004,115.540001,113.129997,9.05,111.83599965,113.6939971268094,69.46520290351717,1.8616963892699232,116.41543906905856,107.25656023094145,113.7760002,1.2161612976071388,0.0084092411209095,4,2,1,0,0.4905956014997719
1980-02-04,114.370003,115.120003,116.010002,113.830002,9.05,112.2139999,113.81690728557132,64.41492065300403,1.804109067664342,116.29221332198128,108.13578647801872,114.0030007,1.0718622630305348,-0.0065149407614244,0,2,1,0,0.503505118975667
1980-02-05,114.660004,114.370003,115.25,112.150002,9.05,112.49950025,113.97019759728562,65.46057082523626,1.7615651311623708,116.42016692048207,108.57883357951792,114.3180009,0.6293169097603569,0.0025356386499351,1,2,1,0,0.5195832897117024
1980-02-06,115.720001,114.660004,116.57,113.650002,9.05,112.83300015,114.2883436705064,69.04144440499181,1.7927163361119651,116.6567754007734,109.0092248992266,114.5460008,0.6863138757314955,0.0092446970436177,2,2,1,0,0.5491342140570586
1980-02-07,116.279999,115.720001,117.870003,115.220001,9.05,113.15250015,114.65046282132342,70.76581776984719,1.841364940148125,117.0069839324314,109.2980163675686,114.804001,0.8072330601220236,0.0048392498717659,3,2,1,0,0.5727820769054441
1980-02-08,117.949997,116.279999,118.660004,115.720001,9.05,113.55400009999998,115.25037812653731,75.20175784818865,1.9917149411434425,117.64369661255776,109.46430358744222,115.2380006,1.17628063659264,0.0143618680285677,4,2,1,0,0.6033073577989048
1980-02-11,117.120003,117.949997,119.050003,116.309998,9.05,113.89100039999998,115.59030992171236,69.55298417316402,2.020602572223609,117.9897510580452,109.79224974195476,115.4650011,1.305067898199776,-0.0070368293438786,0,2,1,0,0.6480985247900793
1980-02-12,117.900002,117.120003,118.410004,115.75,9.05,114.22900055,116.01025393594644,71.70405247227235,2.082430664127159,118.4767761533512,109.9812249466488,115.8480013,1.4081165415865842,0.0066598273567326,1,2,1,0,0.7010217414036524
1980-02-13,118.440002,117.900002,120.220001,117.57,9.05,114.5985005,116.4520263112289,73.1199255737497,2.150216996369238,118.96001150904542,110.23698949095458,116.1720018,1.60187128655454,0.0045801525940603,2,2,1,0,0.7413296868704587
1980-02-14,116.720001,118.440002,119.300003,116.040001,9.05,114.8995007,116.50074898191455,62.40815933884145,2.041613991756961,118.9640868741168,110.83491452588322,116.4280015,1.441092721212656,-0.0145221291029699,3,2,1,0,0.7732914102442148
1980-02-15,115.410004,116.699997,116.699997,114.120003,9.05,115.1165009,116.30243171247554,55.71372581493977,1.8287587261290383,118.784144833266,111.448856966734,116.4570016,1.4145192687974364,-0.0112234149141242,4,2,1,0,0.7759760052647686
1980-02-19,114.599998,115.410004,115.669998,113.349998,9.05,115.2415009,115.99289831020724,51.99945257496652,1.5765353615928746,118.65069569074204,111.83230610925796,116.4800011,1.3782191528765524,-0.007018507685001,1,2,1,0,0.7691690428513737
1980-02-20,116.470001,114.599998,117.18,114.059998,9.05,115.48950085,116.07964425380592,58.82427899531474,1.5101322769951082,118.47171796339435,112.50728373660566,116.66100079999998,1.222724369058003,0.0163176529898367,2,2,1,0,0.7741524697005159
1980-02-21,115.279999,116.470001,117.900002,114.440002,9.05,115.5815007,115.9342542076594,53.60138180708134,1.3459686491536047,118.41495303233636,112.74804836766364,116.6170006,1.267447965892131,-0.0102172404033893,3,2,1,0,0.7688594279997045
1980-02-22,115.040001,115.279999,116.459999,113.43,9.05,115.6485009,115.77166271535768,52.58728313772755,1.1828666085466892,118.36164099273746,112.93536080726254,116.4930008,1.3612664557598422,-0.0020818702470668,4,2,1,0,0.7568327737354626
1980-02-25,113.330002,114.93,114.93,112.620003,9.05,115.63450095,115.32772440347446,45.92093665590524,0.9051899715065588,118.39209704620764,112.87690485379235,116.0310013,1.5784910295796897,-0.0148643861712067,0,2,1,0,0.7083075338094866
1980-02-26,113.980003,113.330002,114.760002,112.300003,9.05,115.5910012,115.08268414829728,48.58882429968634,0.729173427141717,118.42316486660168,112.75883753339836,115.7170013,1.6485486781532803,0.0057354715303015,1,2,1,0,0.6680437267789421
1980-02-27,112.379997,113.980003,115.120003,111.910004,9.05,115.50650105000004,114.59128648497052,42.96942163985042,0.4553232521875685,118.60359817431204,112.409403925688,115.1650008,1.7569694495597783,-0.0140376027187856,2,2,1,0,0.5794617705281241
1980-02-28,112.349998,112.379997,113.699997,111.330002,9.05,115.3640011,114.18377948770312,42.86931332765292,0.2331863202185076,118.75290933257588,111.97509286742412,114.55600040000002,1.5373956279723109,-0.000266942523588,3,2,1,0,0.4770787118068935
1980-02-29,113.660004,112.349998,114.120003,111.769997,9.05,115.33900110000002,114.08854758084802,48.51061735678128,0.1609919225764429,118.77018142589672,111.90782077410331,114.2500007,1.3521924846618392,0.0116600447113492,4,2,1,1,0.4046810423107714
1980-03-03,112.5,113.660004,114.339996,112.010002,8.08,115.20800095,113.79972074796656,44.33581742813294,0.0100587629129904,118.85584246070472,111.56015943929532,113.9590003,1.3874798539545763,-0.0102059120110535,0,3,1,0,0.3973562596302796
1980-03-04,112.779999,112.5,113.410004,110.830002,8.08,115.12850075,113.6143167937908,45.55381931951124,-0.0859722398194975,118.91268588566928,111.34431561433075,113.7770004,1.4131851134607063,0.00248888,1,3,1,0,0.4440437042345521
1980-03-05,111.129997,112.779999,113.940002,110.580002,8.08,114.9520004,113.16262228582885,39.99940432801149,-0.2918545554666707,119.11723223671936,110.78676856328065,113.243,1.2856749191752297,-0.0146302714544269,2,3,1,0,0.553678282145802
1980-03-06,108.650002,111.129997,111.290001,107.849998,8.08,114.59850045,112.3421458702236,33.40626226260558,-0.647666745156414,119.56583164264477,109.63116925735524,112.5800003,1.7457001034338504,-0.022316161855021,3,3,1,0,0.6632575835266581
1980-03-07,106.900002,108.650002,108.959999,105.989998,8.08,114.1295006,111.35266516654656,29.68760616302356,-1.0586573012363516,120.05254238124904,108.20645881875092,111.7660004,2.285510848126944,-0.0161067645447443,4,3,1,0,0.7302859281597915
1980-03-10,106.510002,106.900002,107.860001,104.919998,8.08,113.55750085000004,110.47218095444718,28.915113655459123,-1.399705089603998,120.07407988512423,107.0409218148758,111.0840004,2.7394285030143237,-0.0036482693424084,0,3,1,0,0.7716274347448445
1980-03-11,107.779999,106.510002,108.540001,106.18,8.08,113.09050065,109.98269332636588,34.85932348911399,-1.549646415651523,119.85297555090877,106.32802574909124,110.46399999999998,2.7126413110171628,0.0119237346366776,1,3,1,0,0.8001017174118376
1980-03-12,106.870003,107.779999,108.400002,105.419998,8.08,112.5390007,109.41674963066298,32.746317178232175,-1.7220542988437444,119.44024084664194,105.63776055335806,109.9130006,2.8369696760240943,-0.0084430878497225,2,3,1,0,0.8205571369622664
1980-03-13,105.620003,106.870003,107.550003,105.099998,8.08,111.89800075,108.72643206145152,30.05164862079218,-1.9372222495060785,118.86892137671956,104.92708012328043,109.2400011,2.9888154710540986,-0.0116964533069209,3,3,1,0,0.8329047972870168
1980-03-14,105.43,105.620003,106.489998,104.010002,8.08,111.3335007,108.12708077755126,29.6522235825354,-2.09888145587108,118.47743257372508,104.1895688262749,108.4170007,2.7609086153755125,-0.0017989300757734,4,3,1,0,0.8443526847713417
1980-03-17,102.260002,105.230003,105.230003,101.82,8.08,110.6760006,107.06033918163284,23.93607898893498,-2.4544959855773243,118.57844560083514,102.77355559916484,107.3930009,2.9693909073538505,-0.0300673242909987,0,3,1,0,0.8402418855987895
1980-03-18,104.099998,102.260002,104.709999,101.139999,8.08,110.1510006,106.52209533042686,32.11611478891599,-2.558359585938902,118.3311807881881,101.9708204118119,106.5250008,2.4414344390149942,0.0179933108156988,1,3,1,0,0.8433973024166456
1980-03-19,104.309998,104.099998,105.720001,103.349998,8.08,109.54300045000002,106.1198958158038,33.001694007279724,-2.5938269698582133,117.5601196486416,101.52588125135844,105.8430009,1.9059680493434144,0.0020172911050391,2,3,1,0,0.8450470520247847
1980-03-20,103.120003,104.309998,105.169998,102.519997,8.08,108.93500065,105.57446075838492,30.568143756634825,-2.6869839006228062,116.96394167569132,100.90605962430868,105.290001,1.8003642020453663,-0.0114082544609002,3,3,1,0,0.8431673578505419
1980-03-21,102.309998,103.120003,103.730003,101.550003,8.08,108.2985005,104.9809220750422,29.00053616168581,-2.793964984263198,116.30894932625384,100.28805167374615,104.8310006,1.925077266214384,-0.0078549745581368,4,3,1,0,0.8372057892868575
1980-03-24,99.279999,102.18,102.18,98.879997,8.08,107.59600034999998,103.94439060685268,24.03513514228608,-3.087651337722022,116.16318990943152,99.02881079056846,104.1080003,2.497122367224809,-0.0296158641308935,0,3,1,0,0.8177975960081605
1980-03-25,99.190002,99.279999,100.580002,97.889999,8.08,106.8565003,103.07995631469764,23.904219032289543,-3.289739821625986,115.64230472170397,98.07069587829604,103.2490006,2.570017488743772,-0.0009064967859235,1,3,1,0,0.7999226135289047
1980-03-26,98.68,99.190002,101.220001,98.099998,8.08,106.17150045,102.27996425747988,23.13518076467399,-3.4512652626148395,115.25900222059856,97.08399867940146,102.4300003,2.5927549102155867,-0.005141667403132,2,3,1,0,0.7792669164910374
1980-03-27,98.220001,98.68,99.580002,94.230003,8.08,105.4650006,101.54178911975626,22.434125542018837,-3.575180952704514,114.71684488014394,96.21315631985608,101.6900001,2.636777834571902,-0.0046615220916093,3,3,1,0,0.758511971790808
1980-03-28,100.68,98.220001,101.43,97.720001,8.08,104.8160004,101.38510018889149,33.95944049538706,-3.435283855735392,113.47968596382506,96.15231483617497,101.2150001,2.293702176976518,0.0250458050799653,4,3,1,0,0.7456704380433192
1980-03-31,102.089996,100.68,102.650002,100.019997,8.08,104.2955002,101.51326306363848,39.50761895397658,-3.1740510207227146,112.27379674395192,96.31720365604806,101.1979995,2.2857122823704152,0.0140047278506156,0,3,1,1,0.7232199148633346
1980-04-01,102.18,102.089996,103.279999,100.849998,7.84,103.76550025,101.63448796115874,39.85496954382048,-2.926030092770077,110.76745284888524,96.76354765111476,101.0059997,2.0868481336430684,0.0008816142964684,1,4,2,0,0.702613937717706
1980-04-02,102.68,102.18,103.870003,101.449997,7.84,103.3430004,101.82458105912988,41.85249055491554,-2.658480589755684,109.48318080341116,97.20281999658886,100.8429999,1.850363300243762,0.0048933255040124,2,4,2,0,0.6718442418563383
1980-04-03,102.150002,102.68,103.339996,101.309998,7.84,103.0180004,101.88374850292443,40.32372407695368,-2.460845000901017,108.66876240405176,97.36723839594823,100.7459998,1.73986015606601,-0.0051616478379431,3,4,2,0,0.6447451119836771
1980-04-07,100.190002,102.150002,102.269997,99.730003,7.84,102.6825004,101.5757945933018,35.20264312573384,-2.434311761759602,108.16578389914864,97.19921690085138,100.5340002,1.655214828084316,-0.0191874690320612,0,4,2,0,0.603089392654192
1980-04-08,101.199997,100.190002,101.879997,99.230003,7.84,102.41700015,101.507467758156,39.46872021082976,-2.3052127651472745,107.64137053959124,97.19262976040878,100.726,1.60416190094539,0.0100807962854416,1,4,2,0,0.5624872884674157
1980-04-09,103.110001,101.199997,103.599998,101.010002,7.84,102.18350025,101.79883743849128,46.62531559467888,-2.025431605235653,106.8116376568882,97.5553628431118,101.1179999,1.6649174265812152,0.0188735578717458,2,4,2,0,0.4907781453383673
1980-04-10,104.080002,103.110001,105.0,102.809998,7.84,102.0440002,102.21359463149284,49.86701513388148,-1.7057690029660364,106.24739132784394,97.84060907215606,101.6580001,1.662032260150042,0.0094074385665072,3,4,2,0,0.2737101411303502
1980-04-11,103.790001,104.080002,105.150002,103.199997,7.84,101.9525001,102.50021397122144,48.910587068340064,-1.459016115114153,105.91320110538224,97.99179909461776,102.2150001,1.2686064589857,-0.002786327771208,4,4,2,0,0.2392955967134111
1980-04-14,102.839996,103.790001,103.919998,102.080002,7.84,101.8229999,102.56199252190844,45.8108933854083,-1.3248481133485654,105.47799647050992,98.16800332949008,102.4309997,1.1572043623434345,-0.0091531456869338,0,4,2,0,0.2090928109602951
1980-04-15,102.629997,102.839996,103.940002,101.849998,7.84,101.84149965,102.57435697247054,45.13003376239696,-1.2213848058302403,105.5088809588142,98.1741183411858,102.4849998,1.1521117673421486,-0.0020419973567482,1,4,2,0,0.1701537430999206
1980-04-16,101.540001,102.629997,104.419998,101.129997,7.84,101.7134998,102.38629225020316,41.66834932223154,-1.2133561426084043,105.23233016613584,98.19466943386416,102.4209999,1.188149434205925,-0.0106206375510271,2,4,2,0,0.1447068301014157
1980-04-17,101.050003,101.540001,102.209999,100.120003,7.84,101.55050005,102.14333056834803,40.17642367674676,-1.2323266185159838,104.8694722541381,98.23152784586192,102.2580002,1.2584008426942055,-0.0048256647151303,3,4,2,0,0.1276841172026001
1980-04-18,100.550003,101.050003,102.07,99.970001,7.84,101.42200005,101.85363464683022,38.65548268865887,-1.273031958688421,104.68651509196891,98.15748500803106,102.0980003,1.370391074435966,-0.0049480453751198,4,4,2,0,0.110562071758402
1980-04-21,99.800003,100.550003,101.260002,98.949997,7.84,101.2965003,101.48024707467928,36.427816218940926,-1.3502451800920312,104.6074706297436,97.98552997025642,102.0590004,1.4347616692541147,-0.0074589754114676,0,4,2,0,0.0741923537437043
1980-04-22,103.43,100.809998,104.019997,100.809998,7.84,101.50400035,101.83474760655577,51.11255157606928,-1.105780049509761,104.80360762009164,98.20439307990836,102.2820007,1.4595026227390004,0.0363727143374936,1,4,2,0,-0.0353883933041696
1980-04-23,103.730003,103.43,105.110001,102.809998,7.84,101.7310004,102.17933949627287,52.09738378129857,-0.8777141945007543,104.98697827658978,98.47502252341022,102.3440009,1.510850278193036,0.0029005414289857,2,4,2,0,-0.1483564684862478
1980-04-24,104.400002,103.730003,105.43,102.93,7.84,102.0170005,102.58309631513237,54.311036151133166,-0.6355804654253063,105.1534317401266,98.8805692598734,102.3760009,1.5544637436193645,0.0064590666212551,3,4,2,0,-0.2835237409485722
1980-04-25,105.160004,104.400002,105.57,103.019997,7.84,102.36400065,103.05162498510828,56.75242635891655,-0.3780045299340031,105.2705136238647,99.45748767613532,102.5130012,1.74199132310808,0.0072797125042201,4,4,2,0,-0.328884498080832
1980-04-28,105.639999,105.160004,106.790001,104.639999,7.84,102.6120006,103.52223844236131,58.26909380968589,-0.133602078709373,105.7394697311736,99.48453146882638,102.79300150000002,2.0054922335658074,0.0045644254635059,0,4,2,0,-0.4248327356937698
1980-04-29,105.860001,105.639999,106.699997,104.860001,7.84,102.80050085,103.9472861801138,58.97917435782063,0.0769538711527531,106.22019927948747,99.38080242051254,103.1160019,2.224475338191941,0.0020825634426595,1,4,2,0,-0.5258503922613934
1980-04-30,106.290001,105.860001,106.720001,104.5,7.84,103.0060009,104.373234329184,60.397572386753325,0.2753443860458588,106.73208923293558,99.27991256706444,103.5910019,2.3539294859169537,0.0040619685994525,2,4,2,1,-0.5821053832819703
1980-05-01,105.459999,106.290001,106.860001,104.720001,8.1,103.14500085,104.570827905696,56.3474916892522,0.3614297366196979,107.01664343913951,99.27335826086048,104.0320015,2.2350869856310185,-0.0078088436559522,3,5,2,0,-0.4587747959663396
1980-05-02,105.580002,105.459999,106.25,104.610001,8.1,103.31650085,104.75431410466037,56.79855768425406,0.4343295555978415,107.2989384095656,99.33406329043444,104.53500139999998,1.906201210670016,0.0011379006366194,4,5,2,0,-0.2756524195545076
1980-05-05,106.379997,105.580002,106.830002,104.639999,8.1,103.6260006,105.04989281290392,59.78208672845046,0.5503124387790308,107.55011212431228,99.7018890756877,105.1930008,1.019618355184377,0.0075771451491355,0,5,2,0,-0.0713726163917032
1980-05-06,106.25,106.379997,107.830002,105.360001,8.1,103.87850075,105.26809411964864,59.06822080053817,0.6245407211713712,107.7955917406508,99.96140975934922,105.4750008,0.8544283209038802,-0.00122200605063,1,5,2,0,0.1389162947215873
1980-05-07,107.18,106.25,108.120003,105.830002,8.1,104.0820007,105.61571337062162,62.516627968001984,0.7497675438870743,108.23408619970222,99.9299152002978,105.82000050000002,0.7631940790055977,0.0087529411764706,2,5,2,0,0.3995332942956404
1980-05-08,106.129997,107.18,108.019997,105.5,8.1,104.18450045,105.70921948505404,56.70774570269187,0.7555744443750143,108.43145773396688,99.93754316603312,105.993,0.5795209362599483,-0.0097966318342974,3,5,2,0,0.5526262654193816
1980-05-09,104.720001,106.129997,106.199997,104.18,8.1,104.23100045,105.52936157868058,49.99042773761433,0.6390351619154302,108.48002661801064,99.98197428198937,105.9489997,0.6607978758083981,-0.0132855558264078,4,5,2,0,0.6236122855087506
1980-05-12,104.779999,104.720001,105.480003,103.5,8.1,104.3280006,105.39311383710228,50.26042488180655,0.5452331695392161,108.53393550981916,100.12206569018085,105.8629997,0.754763075265265,0.0005729373512897,0,5,2,0,0.6137551184310152
1980-05-13,106.300003,104.779999,106.760002,104.440002,8.1,104.51150090000002,105.55800277581096,56.64635662112634,0.5867819769990064,108.72532511005356,100.29767668994646,105.9069999,0.7672902112169586,0.0145066235398609,1,5,2,0,0.6312050051538451
1980-05-14,106.849998,106.300003,107.889999,106.0,8.1,104.77700075,105.79291099839078,58.711951965257136,0.6565217323934291,108.87603785620368,100.67796364379632,105.96299960000002,0.8171634083874464,0.0051739885651742,2,5,2,0,0.6473225271395384
1980-05-15,106.989998,106.849998,107.989998,106.07,8.1,105.07400049999998,106.01056318050156,59.244259255150205,0.7148475039144984,108.90161577743248,101.2463852225675,106.1159995,0.8548834059599093,0.0013102480357556,3,5,2,0,0.6652260708949939
1980-05-16,107.349998,106.989998,107.889999,106.25,8.1,105.41400025,106.25409678404672,60.649177415029385,0.7811158718707247,108.75030983396157,102.07769066603844,106.2929991,0.9128466546448832,0.0033648005115394,4,5,2,0,0.6756786945233884
1980-05-19,107.669998,107.349998,108.43,106.510002,8.1,105.8075,106.5115333687655,61.90621572675124,0.8496609935244948,108.09356770941557,103.52143229058444,106.4219992,1.0122443826613738,0.0029809036419359,0,5,2,0,0.6854726562059005
1980-05-20,107.620003,107.669998,108.389999,106.75,8.1,106.01700015,106.71307330171724,61.575265813136205,0.8896934849224607,108.15641046493116,103.8775898350688,106.5589995,1.077016804267964,-0.0004643354781153,1,5,2,0,0.7009075622303587
1980-05-21,107.720001,107.620003,108.309998,106.540001,8.1,106.21650005,106.89615106504137,62.01270313170423,0.9188960638249029,108.2044253105247,104.22857478947532,106.6129996,1.124119879139171,0.0009291767070476,2,5,2,0,0.7103909862125691
1980-05-22,109.010002,107.720001,109.730003,107.339996,8.1,106.44700005,107.2804875986702,67.20021777259763,1.0342098898729688,108.60109462481138,104.29290547518862,106.9010001,1.3356519688935524,0.0119755011884934,3,5,2,0,0.7064036830189465
1980-05-23,110.620003,109.010002,111.370003,109.010002,8.1,106.72,107.88767221709378,72.28682309079608,1.2412027405958383,109.45743063912678,103.9825693608732,107.4910003,1.5509466204045226,0.0147692961238548,4,5,2,0,0.6879079770046472
1980-05-27,111.400002,110.620003,112.300003,110.349998,8.1,107.00800015,108.52627763216762,74.36128700709057,1.451454008363385,110.3708788975064,103.6451214024936,108.1530006,1.6732284510326774,0.0070511569232194,1,5,2,0,0.657947281286632
1980-05-28,112.059998,111.400002,112.720001,110.419998,8.1,107.318,109.16877224450076,75.99844605343952,1.652289252245481,111.2885805479842,103.3474194520158,108.72900009999998,1.935358576655699,0.005924560037261,2,5,2,0,0.6189108280404636
1980-05-29,110.269997,112.059998,112.639999,109.860001,8.1,107.5169998,109.3689949273188,64.0523414070813,1.648017192583367,111.6568798798129,103.37711972018712,109.071,1.8674075499984997,-0.0159735947880348,3,5,2,0,0.5824937010343785
1980-05-30,111.239998,110.269997,111.550003,108.870003,8.1,107.80599975,109.70917730416993,67.07284529066618,1.7032683117360392,112.13386479549663,103.47813470450336,109.496,1.8242999150398047,0.0087965994956904,4,5,2,0,0.5237334079474101
1980-06-02,110.760002,111.239998,112.150002,110.059998,8.51,108.06499975,109.9002363397754,64.19821585503382,1.6888554813087922,112.44864030483924,103.68135919516077,109.8370004,1.6925390316894728,-0.0043149587255476,0,6,2,0,0.535026559945545
1980-06-03,110.510002,110.760002,111.629997,109.769997,8.51,108.2715,110.0111028234526,62.6911628142332,1.638374141443478,112.70698142235206,103.83601857764792,110.1210008,1.517771203813526,-0.0022571324980654,1,6,2,0,0.5359410828002272
1980-06-04,112.610001,110.510002,113.449997,110.220001,8.51,108.58950005,110.483629764643,69.22622985479079,1.7476735915040535,113.3029091194772,103.8760909805228,110.6200006,1.4213760484564637,0.0190027957831364,2,6,2,0,0.5863635592686626
1980-06-05,112.779999,112.610001,114.379997,111.889999,8.51,108.8695,110.90115144379882,69.68908677616595,1.826951649625528,113.87123403731442,103.86776596268555,111.1260004,1.1488170859211877,0.0015096172497148,3,6,2,0,0.626287884535333
1980-06-06,113.199997,112.779999,114.010002,112.110001,8.51,109.223,111.31912336310812,70.85539238209853,1.9017482404657076,114.39669886019944,104.04930113980056,111.5449999,1.051265540519407,0.0037240468498318,4,6,2,0,0.6618360023695741
1980-06-09,113.709999,113.199997,114.510002,112.68,8.51,109.67249989999998,111.75382802436118,72.25163252280468,1.9793611336827863,114.76466950263776,104.58033029736218,111.8539995,1.1936511420448943,0.0045053181406002,0,6,2,0,0.6929990665930982
1980-06-10,114.660004,113.709999,115.5,113.169998,8.51,110.16650015,112.28222365629551,74.68454425257313,2.093396008611436,115.1806573765168,105.15234292348322,112.17999969999998,1.4692406829592737,0.0083546302731039,1,6,2,0,0.7275901717669068
1980-06-11,116.019997,114.660004,116.639999,114.220001,8.51,110.65249985,112.96181880969633,77.6989988091984,2.2673726769047136,115.94964199374408,105.35535770625592,112.5759996,1.902951897219256,0.0118610932544533,2,6,2,0,0.7552810209463096
1980-06-12,115.519997,116.019997,117.010002,114.279999,8.51,111.0859998,113.42694211702428,74.20076072582503,2.337954138651241,116.48551160215672,105.68648799784329,113.1009996,1.9201925831708864,-0.0043096019042303,3,6,2,0,0.7749580873763041
1980-06-13,115.809998,115.519997,116.940002,114.669998,8.51,111.5269998,113.86022500483804,74.90644479100645,2.38974363559052,116.95697119506544,106.09702840493456,113.5579996,1.97121258181034,0.0025103965333377,4,6,2,0,0.7879341714964152
1980-06-16,116.089996,115.809998,116.800003,114.779999,8.51,111.9639997,114.26563791304928,75.6003919119456,2.4254219293681416,117.38575511292952,106.54224428707047,114.090999,1.847293605376894,0.0024177359885628,0,6,2,0,0.7971311219824796
